"dateRep","cases","deaths","country","popData2019","cumulative_14d_cases"
"7/12/2020",2654,87,"Czechia",10649800,512.4039888
"6/12/2020",1773,77,"Czechia",10649800,501.6901726
"5/12/2020",4743,97,"Czechia",10649800,514.9674172
"4/12/2020",4621,126,"Czechia",10649800,524.967605
"3/12/2020",4568,108,"Czechia",10649800,542.3388233
"2/12/2020",5176,112,"Czechia",10649800,551.231009
"1/12/2020",3575,157,"Czechia",10649800,542.4984507
"30/11/2020",1074,84,"Czechia",10649800,559.7006517
"29/11/2020",2665,87,"Czechia",10649800,567.3345978
"28/11/2020",4464,188,"Czechia",10649800,581.7386242
"27/11/2020",6305,168,"Czechia",10649800,608.8846739
"26/11/2020",2681,112,"Czechia",10649800,623.5797855
"25/11/2020",5896,139,"Czechia",10649800,682.2099946
"24/11/2020",4375,164,"Czechia",10649800,711.403031
"23/11/2020",1513,101,"Czechia",10649800,727.1028564
"22/11/2020",3187,74,"Czechia",10649800,746.7745873
"21/11/2020",5808,147,"Czechia",10649800,789.3669365
"20/11/2020",6471,134,"Czechia",10649800,843.3022216
"19/11/2020",5515,182,"Czechia",10649800,906.7588124
"18/11/2020",4246,142,"Czechia",10649800,1002.685496
"17/11/2020",5407,208,"Czechia",10649800,1076.330072
"16/11/2020",1887,150,"Czechia",10649800,1112.434036
"15/11/2020",4199,132,"Czechia",10649800,1156.143777
"14/11/2020",7355,171,"Czechia",10649800,1224.032376
"13/11/2020",7870,185,"Czechia",10649800,1282.718924
"12/11/2020",8925,247,"Czechia",10649800,1331.405285
"11/11/2020",9005,249,"Czechia",10649800,1369.481117
"10/11/2020",6047,216,"Czechia",10649800,1431.998723
"9/11/2020",3608,177,"Czechia",10649800,1471.680219
"8/11/2020",7723,155,"Czechia",10649800,1506.347537
"7/11/2020",11552,196,"Czechia",10649800,1550.958703
"6/11/2020",13229,197,"Czechia",10649800,1585.757479
"5/11/2020",15731,220,"Czechia",10649800,1594.405529
"4/11/2020",12089,259,"Czechia",10649800,1587.250465
"3/11/2020",9252,225,"Czechia",10649800,1586.264531
"2/11/2020",6542,178,"Czechia",10649800,1575.23146
"1/11/2020",11429,173,"Czechia",10649800,1561.296926
"31/10/2020",13605,216,"Czechia",10649800,1535.812879
"30/10/2020",13055,187,"Czechia",10649800,1512.31009
"29/10/2020",12980,128,"Czechia",10649800,1480.994948
"28/10/2020",15663,182,"Czechia",10649800,1448.722042
"27/10/2020",10273,164,"Czechia",10649800,1379.828729
"26/10/2020",7300,124,"Czechia",10649800,1323.846457
"25/10/2020",12474,106,"Czechia",10649800,1284.437266
"24/10/2020",15258,126,"Czechia",10649800,1210.811471
"23/10/2020",14150,106,"Czechia",10649800,1148.453492
"22/10/2020",14969,120,"Czechia",10649800,1066.264155
"21/10/2020",11984,106,"Czechia",10649800,975.830532
"20/10/2020",8077,91,"Czechia",10649800,905.1437586
"19/10/2020",5058,70,"Czechia",10649800,858.5982835
"18/10/2020",8715,69,"Czechia",10649800,828.3911435
"17/10/2020",11102,53,"Czechia",10649800,770.5402918
"16/10/2020",9720,58,"Czechia",10649800,701.9380646
"15/10/2020",9543,66,"Czechia",10649800,660.7729723
"14/10/2020",8326,55,"Czechia",10649800,581.2691318
"13/10/2020",4311,17,"Czechia",10649800,521.4933614
"12/10/2020",3103,39,"Czechia",10649800,493.0890721
"11/10/2020",4633,90,"Czechia",10649800,476.1873462
"10/10/2020",8617,36,"Czechia",10649800,451.2385209
"9/10/2020",5397,40,"Czechia",10649800,397.9699149
"8/10/2020",5338,35,"Czechia",10649800,374.6173637
"7/10/2020",4456,36,"Czechia",10649800,346.1473455
"6/10/2020",3120,31,"Czechia",10649800,326.7854795
"5/10/2020",1841,16,"Czechia",10649800,311.7992826
"4/10/2020",2554,12,"Czechia",10649800,303.2826908
"3/10/2020",3796,21,"Czechia",10649800,298.4938684
"2/10/2020",5336,23,"Czechia",10649800,282.6344157
"1/10/2020",1076,19,"Czechia",10649800,261.8546827
"30/09/2020",1960,18,"Czechia",10649800,271.8079213
"29/09/2020",1286,12,"Czechia",10649800,269.1224248
"28/09/2020",1303,15,"Czechia",10649800,266.7561832
"27/09/2020",1976,10,"Czechia",10649800,261.9110218
"26/09/2020",2944,14,"Czechia",10649800,257.8264381
"25/09/2020",2910,12,"Czechia",10649800,243.7698361
"24/09/2020",2306,24,"Czechia",10649800,229.3751995
"23/09/2020",2394,9,"Czechia",10649800,218.6050442
"22/09/2020",1524,19,"Czechia",10649800,207.027362
"21/09/2020",934,4,"Czechia",10649800,197.9755488
"20/09/2020",2044,4,"Czechia",10649800,192.9989296
"19/09/2020",2107,6,"Czechia",10649800,178.5291743
"18/09/2020",3123,7,"Czechia",10649800,166.2284738
"17/09/2020",2136,6,"Czechia",10649800,143.279686
"16/09/2020",1674,11,"Czechia",10649800,129.3827114
"15/09/2020",1034,9,"Czechia",10649800,118.3496404
"14/09/2020",787,3,"Czechia",10649800,110.9973896
"13/09/2020",1541,3,"Czechia",10649800,106.1710079
"12/9/2020",1447,2,"Czechia",10649800,94.67783433
"11/9/2020",1377,4,"Czechia",10649800,85.56968206
"10/9/2020",1159,3,"Czechia",10649800,75.91691863
"9/9/2020",1161,4,"Czechia",10649800,68.81819377
"8/9/2020",560,1,"Czechia",10649800,61.3626547
"7/9/2020",404,5,"Czechia",10649800,58.52692069
"6/9/2020",503,2,"Czechia",10649800,55.98227197
"5/9/2020",797,3,"Czechia",10649800,53.50335218
"4/9/2020",679,1,"Czechia",10649800,50.7709065
"3/9/2020",656,0,"Czechia",10649800,46.71449229
"2/9/2020",499,1,"Czechia",10649800,43.51255423
"1/9/2020",251,1,"Czechia",10649800,41.46556743
"31/08/2020",273,2,"Czechia",10649800,40.89278672
"30/08/2020",317,2,"Czechia",10649800,39.46552987
"29/08/2020",477,1,"Czechia",10649800,38.34813799
"28/08/2020",349,0,"Czechia",10649800,36.61101617
"27/08/2020",403,2,"Czechia",10649800,36.39504967
"26/08/2020",367,1,"Czechia",10649800,35.35277658
"25/08/2020",258,3,"Czechia",10649800,34.62036846
"24/08/2020",133,1,"Czechia",10649800,33.50297658
"23/08/2020",239,0,"Czechia",10649800,33.38090856
"22/08/2020",506,5,"Czechia",10649800,32.77995831
"21/08/2020",247,2,"Czechia",10649800,31.03344664
"20/08/2020",315,3,"Czechia",10649800,30.69541212
"19/08/2020",281,2,"Czechia",10649800,30.01934309
"18/08/2020",190,2,"Czechia",10649800,29.99117354
"17/08/2020",121,2,"Czechia",10649800,30.1601908
"16/08/2020",198,1,"Czechia",10649800,29.97239385
"15/08/2020",292,3,"Czechia",10649800,29.28693497
"14/08/2020",326,0,"Czechia",10649800,28.7235441
"13/08/2020",292,0,"Czechia",10649800,28.00052583
"12/8/2020",289,2,"Czechia",10649800,28.01930553
"11/8/2020",139,0,"Czechia",10649800,27.96296644
"10/8/2020",120,0,"Czechia",10649800,28.46062837
"9/8/2020",175,0,"Czechia",10649800,28.38550959
"8/8/2020",320,0,"Czechia",10649800,27.97235629
"7/8/2020",211,1,"Czechia",10649800,27.60615223
"6/8/2020",243,5,"Czechia",10649800,27.78455933
"5/8/2020",278,0,"Czechia",10649800,27.81272888
"4/8/2020",208,0,"Czechia",10649800,27.3244568
"3/8/2020",101,0,"Czechia",10649800,26.80801517
"2/8/2020",125,1,"Czechia",10649800,26.70472685
"1/8/2020",232,3,"Czechia",10649800,26.59204868
"31/07/2020",249,5,"Czechia",10649800,25.63428421
"30/07/2020",294,1,"Czechia",10649800,24.58262127
"29/07/2020",283,0,"Czechia",10649800,23.08024564
"28/07/2020",192,2,"Czechia",10649800,21.39007305
"27/07/2020",112,3,"Czechia",10649800,20.18817255
"26/07/2020",131,0,"Czechia",10649800,19.69051062
"25/07/2020",281,3,"Czechia",10649800,18.9581025
"24/07/2020",230,1,"Czechia",10649800,17.66230352
"23/07/2020",246,4,"Czechia",10649800,16.48857256
"22/07/2020",226,1,"Czechia",10649800,15.38996037
"21/07/2020",153,0,"Czechia",10649800,14.38524667
"20/07/2020",90,1,"Czechia",10649800,13.42748221
"19/07/2020",113,0,"Czechia",10649800,13.28663449
"18/07/2020",130,3,"Czechia",10649800,13.36175327
"17/07/2020",137,0,"Czechia",10649800,13.4650416
"16/07/2020",134,0,"Czechia",10649800,13.41809236
"15/07/2020",103,2,"Czechia",10649800,13.02371876
"14/07/2020",64,1,"Czechia",10649800,13.45565175
"13/07/2020",59,0,"Czechia",10649800,14.75145073
"12/7/2020",53,0,"Czechia",10649800,17.06135326
"11/7/2020",143,0,"Czechia",10649800,19.00505174
"10/7/2020",105,1,"Czechia",10649800,19.23979793
"9/7/2020",129,0,"Czechia",10649800,19.12711976
"8/7/2020",119,1,"Czechia",10649800,19.10834006
"7/7/2020",51,2,"Czechia",10649800,18.82664463
"6/7/2020",75,-3,"Czechia",10649800,18.9393228
"5/7/2020",121,-1,"Czechia",10649800,18.70457661
"4/7/2020",141,1,"Czechia",10649800,17.96277864
"3/7/2020",132,2,"Czechia",10649800,18.29142331
"2/7/2020",92,0,"Czechia",10649800,17.69047306
"1/7/2020",149,1,"Czechia",10649800,17.3054893
"30/06/2020",202,0,"Czechia",10649800,16.34772484
"29/06/2020",305,1,"Czechia",10649800,14.82656951
"28/06/2020",260,2,"Czechia",10649800,12.27253094
"27/06/2020",168,0,"Czechia",10649800,10.32883247
"26/06/2020",93,2,"Czechia",10649800,9.23961013
"25/06/2020",127,4,"Czechia",10649800,8.94852485
"24/06/2020",89,3,"Czechia",10649800,8.44147308
"23/06/2020",63,0,"Czechia",10649800,8.11282841
"22/06/2020",50,0,"Czechia",10649800,8.1691675
"21/06/2020",42,1,"Czechia",10649800,8.27245582
"20/06/2020",176,1,"Czechia",10649800,8.23489643
"19/06/2020",68,1,"Czechia",10649800,6.9109279
"18/06/2020",51,2,"Czechia",10649800,6.79824973
"17/06/2020",47,1,"Czechia",10649800,7.01421623
"16/06/2020",40,1,"Czechia",10649800,7.15506394
"15/06/2020",33,0,"Czechia",10649800,7.05177562
"14/06/2020",53,0,"Czechia",10649800,7.1456741
"13/06/2020",52,0,"Czechia",10649800,6.96726699
"12/6/2020",62,1,"Czechia",10649800,7.00482638
"11/6/2020",73,0,"Czechia",10649800,6.9297076
"10/6/2020",54,0,"Czechia",10649800,6.58228324
"9/6/2020",69,1,"Czechia",10649800,6.50716445
"8/6/2020",61,0,"Czechia",10649800,6.3005878
"7/6/2020",38,0,"Czechia",10649800,6.35692689
"6/6/2020",35,1,"Czechia",10649800,6.72313095
"5/6/2020",56,2,"Czechia",10649800,6.9484873
"4/6/2020",74,1,"Czechia",10649800,6.7325208
"3/6/2020",62,2,"Czechia",10649800,6.7325208
"2/6/2020",29,1,"Czechia",10649800,6.72313095
"1/6/2020",43,1,"Czechia",10649800,7.49309846
"31/05/2020",34,0,"Czechia",10649800,7.27713196
"30/05/2020",56,0,"Czechia",10649800,7.41797968
"29/05/2020",54,2,"Czechia",10649800,7.40858983
"28/05/2020",36,0,"Czechia",10649800,7.67150557
"27/05/2020",46,0,"Czechia",10649800,7.78418374
"26/05/2020",47,2,"Czechia",10649800,7.77479389
"25/05/2020",67,1,"Czechia",10649800,7.83113298
"24/05/2020",77,2,"Czechia",10649800,7.46492892
"23/05/2020",59,6,"Czechia",10649800,6.9109279
"22/05/2020",33,2,"Czechia",10649800,6.78885988
"21/05/2020",74,2,"Czechia",10649800,7.01421623
"20/05/2020",61,5,"Czechia",10649800,7.05177562
"19/05/2020",111,0,"Czechia",10649800,7.20201318
"18/05/2020",20,1,"Czechia",10649800,6.5165543
"17/05/2020",49,1,"Czechia",10649800,6.57289339
"16/05/2020",55,2,"Czechia",10649800,6.28180811
"15/05/2020",82,3,"Czechia",10649800,6.28180811
"14/05/2020",48,7,"Czechia",10649800,6.47899491
"13/05/2020",45,1,"Czechia",10649800,6.7325208
"12/5/2020",53,2,"Czechia",10649800,6.82641928
"11/5/2020",28,4,"Czechia",10649800,6.75130049
"10/5/2020",18,3,"Czechia",10649800,6.97665684
"9/5/2020",46,3,"Czechia",10649800,7.54943755
"8/5/2020",57,8,"Czechia",10649800,7.91564161
"7/5/2020",78,5,"Czechia",10649800,7.86869237
"6/5/2020",77,5,"Czechia",10649800,8.02831978
"5/5/2020",38,4,"Czechia",10649800,8.49781217
"4/5/2020",26,3,"Czechia",10649800,9.33350861
"3/5/2020",18,5,"Czechia",10649800,10.33822231
"2/5/2020",55,4,"Czechia",10649800,11.15513906
"1/5/2020",103,9,"Czechia",10649800,11.72791977
"30/04/2020",75,0,"Czechia",10649800,11.98144566
"29/04/2020",55,4,"Czechia",10649800,12.79836241
"28/04/2020",45,2,"Czechia",10649800,13.0518883
"27/04/2020",52,3,"Czechia",10649800,13.2678548
"26/04/2020",79,3,"Czechia",10649800,13.61527916
"25/04/2020",85,2,"Czechia",10649800,14.4697553
"24/04/2020",52,3,"Czechia",10649800,15.20216342
"23/04/2020",95,9,"Czechia",10649800,17.1270822
"22/04/2020",127,5,"Czechia",10649800,19.00505174
"21/04/2020",127,8,"Czechia",10649800,19.64356138
"20/04/2020",133,7,"Czechia",10649800,20.65766493
"19/04/2020",105,8,"Czechia",10649800,20.48864767
"18/04/2020",116,4,"Czechia",10649800,22.15065072
"17/04/2020",130,3,"Czechia",10649800,24.17885782
"16/04/2020",162,5,"Czechia",10649800,25.48404665
"15/04/2020",82,18,"Czechia",10649800,26.60143852
"14/04/2020",68,5,"Czechia",10649800,28.70476441
"13/04/2020",89,9,"Czechia",10649800,29.69069842
"12/4/2020",170,10,"Czechia",10649800,30.41371669
"11/4/2020",163,7,"Czechia",10649800,32.4231441
"10/4/2020",257,13,"Czechia",10649800,32.93019587
"9/4/2020",295,11,"Czechia",10649800,34.34806287
"8/4/2020",195,10,"Czechia",10649800,34.01941821
"7/4/2020",235,11,"Czechia",10649800,33.67199384
"6/4/2020",115,8,"Czechia",10649800,32.13205882
"5/4/2020",282,6,"Czechia",10649800,32.64850044
"4/4/2020",332,9,"Czechia",10649800,30.85503953
"3/4/2020",269,5,"Czechia",10649800,29.70947811
"2/4/2020",281,8,"Czechia",10649800,28.79866289
"1/4/2020",306,7,"Czechia",10649800,26.98642228
"31/03/2020",173,8,"Czechia",10649800,24.95821518
"30/03/2020",166,5,"Czechia",10649800,23.76570452
"29/03/2020",384,2,"Czechia",10649800,22.99573701
"28/03/2020",217,0,"Czechia",10649800,19.99098575
"27/03/2020",408,3,"Czechia",10649800,18.27264362
"26/03/2020",260,3,"Czechia",10649800,14.64816241
"25/03/2020",158,2,"Czechia",10649800,12.49788728
"24/03/2020",71,0,"Czechia",10649800,11.23025785
"23/03/2020",170,1,"Czechia",10649800,10.63869744
"22/03/2020",91,0,"Czechia",10649800,9.09876242
"21/03/2020",210,0,"Czechia",10649800,8.31001521
"20/03/2020",172,0,"Czechia",10649800,6.40387613
"19/03/2020",88,0,"Czechia",10649800,4.82638172
"18/03/2020",90,0,"Czechia",10649800,4.02824466
"17/03/2020",46,0,"Czechia",10649800,3.18315837
"16/03/2020",84,0,"Czechia",10649800,2.77000507
"15/03/2020",64,0,"Czechia",10649800,2.00942741
"14/03/2020",34,0,"Czechia",10649800,1.40847715
"13/03/2020",22,0,"Czechia",10649800,1.08922233
"12/3/2020",31,0,"Czechia",10649800,0.88264568
"11/3/2020",23,0,"Czechia",10649800,0.5915604
"10/3/2020",8,0,"Czechia",10649800,0.37559391
"9/3/2020",6,0,"Czechia",10649800,0.30047513
"8/3/2020",7,0,"Czechia",10649800,0.24413604
"7/3/2020",7,0,"Czechia",10649800,0.17840711
"6/3/2020",4,0,"Czechia",10649800,0.11267817
"5/3/2020",3,0,"Czechia",10649800,0.07511878
"4/3/2020",0,0,"Czechia",10649800,0.04694924
"3/3/2020",2,0,"Czechia",10649800,0.04694924
"2/3/2020",3,0,"Czechia",10649800,0.02816954
"1/3/2020",0,0,"Czechia",10649800,0
"29/02/2020",0,0,"Czechia",10649800,0
"28/02/2020",0,0,"Czechia",10649800,0
"27/02/2020",0,0,"Czechia",10649800,0
"26/02/2020",0,0,"Czechia",10649800,0
"25/02/2020",0,0,"Czechia",10649800,0
"24/02/2020",0,0,"Czechia",10649800,0
"23/02/2020",0,0,"Czechia",10649800,0
"22/02/2020",0,0,"Czechia",10649800,0
"21/02/2020",0,0,"Czechia",10649800,0
"20/02/2020",0,0,"Czechia",10649800,0
"19/02/2020",0,0,"Czechia",10649800,0
"18/02/2020",0,0,"Czechia",10649800,0
"17/02/2020",0,0,"Czechia",10649800,0
"16/02/2020",0,0,"Czechia",10649800,0
"15/02/2020",0,0,"Czechia",10649800,0
"14/02/2020",0,0,"Czechia",10649800,0
"13/02/2020",0,0,"Czechia",10649800,0
"12/2/2020",0,0,"Czechia",10649800,0
"11/2/2020",0,0,"Czechia",10649800,0
"10/2/2020",0,0,"Czechia",10649800,0
"9/2/2020",0,0,"Czechia",10649800,0
"8/2/2020",0,0,"Czechia",10649800,0
"7/2/2020",0,0,"Czechia",10649800,0
"6/2/2020",0,0,"Czechia",10649800,0
"5/2/2020",0,0,"Czechia",10649800,0
"4/2/2020",0,0,"Czechia",10649800,0
"3/2/2020",0,0,"Czechia",10649800,0
"2/2/2020",0,0,"Czechia",10649800,0
"1/2/2020",0,0,"Czechia",10649800,0
"31/01/2020",0,0,"Czechia",10649800,0
"30/01/2020",0,0,"Czechia",10649800,0
"29/01/2020",0,0,"Czechia",10649800,0
"28/01/2020",0,0,"Czechia",10649800,0
"27/01/2020",0,0,"Czechia",10649800,0
"26/01/2020",0,0,"Czechia",10649800,0
"25/01/2020",0,0,"Czechia",10649800,0
"24/01/2020",0,0,"Czechia",10649800,0
"23/01/2020",0,0,"Czechia",10649800,0
"22/01/2020",0,0,"Czechia",10649800,0
"21/01/2020",0,0,"Czechia",10649800,0
"20/01/2020",0,0,"Czechia",10649800,0
"19/01/2020",0,0,"Czechia",10649800,0
"18/01/2020",0,0,"Czechia",10649800,0
"17/01/2020",0,0,"Czechia",10649800,0
"16/01/2020",0,0,"Czechia",10649800,0
"15/01/2020",0,0,"Czechia",10649800,0
"14/01/2020",0,0,"Czechia",10649800,0
"13/01/2020",0,0,"Czechia",10649800,0
"12/1/2020",0,0,"Czechia",10649800,NA
"11/1/2020",0,0,"Czechia",10649800,NA
"10/1/2020",0,0,"Czechia",10649800,NA
"9/1/2020",0,0,"Czechia",10649800,NA
"8/1/2020",0,0,"Czechia",10649800,NA
"7/1/2020",0,0,"Czechia",10649800,NA
"6/1/2020",0,0,"Czechia",10649800,NA
"5/1/2020",0,0,"Czechia",10649800,NA
"4/1/2020",0,0,"Czechia",10649800,NA
"3/1/2020",0,0,"Czechia",10649800,NA
"2/1/2020",0,0,"Czechia",10649800,NA
"1/1/2020",0,0,"Czechia",10649800,NA
"31/12/2019",0,0,"Czechia",10649800,NA
"7/12/2020",11022,174,"France",67012883,227.2533178
"6/12/2020",12923,214,"France",67012883,230.4392724
"5/12/2020",11221,627,"France",67012883,237.8378498
"4/12/2020",12696,324,"France",67012883,255.2389814
"3/12/2020",14064,310,"France",67012883,267.8544661
"2/12/2020",8083,775,"France",67012883,289.2219993
"1/12/2020",4005,406,"France",67012883,345.0903612
"30/11/2020",9784,198,"France",67012883,353.1500055
"29/11/2020",12500,213,"France",67012883,379.1808211
"28/11/2020",12539,957,"France",67012883,408.4214673
"27/11/2020",13563,339,"France",67012883,425.2167453
"26/11/2020",16282,381,"France",67012883,454.4782829
"25/11/2020",9155,1005,"France",67012883,483.7219136
"24/11/2020",4452,500,"France",67012883,503.1584748
"23/11/2020",13157,214,"France",67012883,526.5912825
"22/11/2020",17881,253,"France",67012883,564.5869616
"21/11/2020",22882,1138,"France",67012883,667.5089624
"20/11/2020",21150,429,"France",67012883,723.6235456
"19/11/2020",28383,425,"France",67012883,778.6816156
"18/11/2020",45522,1219,"France",67012883,796.849764
"17/11/2020",9406,506,"France",67012883,783.1329985
"16/11/2020",27228,302,"France",67012883,847.4668968
"15/11/2020",32095,354,"France",67012883,880.3889246
"14/11/2020",23794,932,"France",67012883,881.2036933
"13/11/2020",33172,425,"France",67012883,919.1381902
"12/11/2020",35879,328,"France",67012883,940.7235919
"11/11/2020",22180,1220,"France",67012883,941.5562676
"10/11/2020",20155,548,"France",67012883,958.3246851
"9/11/2020",38619,270,"France",67012883,968.1974136
"8/11/2020",86852,304,"France",67012883,988.1801384
"7/11/2020",60486,828,"France",67012883,926.3562053
"6/11/2020",58046,363,"France",67012883,898.8182168
"5/11/2020",40558,385,"France",67012883,874.3094966
"4/11/2020",36330,854,"France",67012883,853.5940768
"3/11/2020",52518,416,"France",67012883,829.9240013
"2/11/2020",49290,231,"France",67012883,771.3158677
"1/11/2020",32641,223,"France",67012883,742.2871211
"31/10/2020",49215,545,"France",67012883,741.9677795
"30/10/2020",47637,235,"France",67012883,705.9612702
"29/10/2020",36437,244,"France",67012883,680.5691377
"28/10/2020",33417,523,"France",67012883,659.907439
"27/10/2020",26771,257,"France",67012883,629.4297173
"26/10/2020",52010,116,"France",67012883,602.1722719
"25/10/2020",45422,137,"France",67012883,548.587053
"24/10/2020",42032,298,"France",67012883,520.9416225
"23/10/2020",41622,162,"France",67012883,488.5702351
"22/10/2020",26676,163,"France",67012883,453.5127969
"21/10/2020",20468,262,"France",67012883,441.6792514
"20/10/2020",13243,146,"France",67012883,426.7880849
"19/10/2020",29837,85,"France",67012883,414.6426591
"18/10/2020",32427,89,"France",67012883,388.8386655
"17/10/2020",25086,178,"France",67012883,365.775936
"16/10/2020",30621,88,"France",67012883,346.4692006
"15/10/2020",22591,104,"France",67012883,321.6217395
"14/10/2020",12993,108,"France",67012883,307.0782673
"13/10/2020",8505,95,"France",67012883,299.703566
"12/10/2020",16101,46,"France",67012883,293.0854355
"11/10/2020",26896,54,"France",67012883,285.6570131
"10/10/2020",20339,109,"France",67012883,267.0277594
"9/10/2020",18129,76,"France",67012883,260.2499582
"8/10/2020",18746,80,"France",67012883,257.2162132
"7/10/2020",10489,66,"France",67012883,248.7491845
"6/10/2020",5104,69,"France",67012883,248.0314121
"5/10/2020",12545,32,"France",67012883,246.8286583
"4/10/2020",16972,43,"France",67012883,245.3722219
"3/10/2020",12148,136,"France",67012883,240.1881441
"2/10/2020",13970,63,"France",67012883,241.7803753
"1/10/2020",12845,63,"France",67012883,236.7410458
"30/09/2020",8051,85,"France",67012883,232.1732673
"29/09/2020",4070,81,"France",67012883,231.8763095
"28/09/2020",11123,27,"France",67012883,234.9921283
"27/09/2020",14412,39,"France",67012883,229.1126618
"26/09/2020",15797,150,"France",67012883,223.3660056
"25/09/2020",16096,52,"France",67012883,213.8290334
"24/09/2020",13072,43,"France",67012883,204.4979918
"23/09/2020",10008,78,"France",67012883,197.7903264
"22/09/2020",4298,53,"France",67012883,192.6211711
"21/09/2020",11569,11,"France",67012883,192.4794073
"20/09/2020",13498,25,"France",67012883,185.7672651
"19/09/2020",13215,154,"France",67012883,178.3836102
"18/09/2020",10593,50,"France",67012883,172.0564686
