"dateRep","cases","deaths","country","popData2019","cumulative_14d_cases"
"11/4/2020",3951,570,"Italy",60359546,101.1919473
"10/4/2020",4204,612,"Italy",60359546,104.5186788
"9/4/2020",3836,540,"Italy",60359546,107.7476627
"8/4/2020",3039,604,"Italy",60359546,110.0240217
"7/4/2020",3599,636,"Italy",60359546,113.6854144
"6/4/2020",4316,527,"Italy",60359546,115.6569335
"5/4/2020",4805,681,"Italy",60359546,117.7179166
"4/4/2020",4585,764,"Italy",60359546,120.6205229
"3/4/2020",4668,760,"Italy",60359546,122.9416139
"2/4/2020",4782,727,"Italy",60359546,124.0251211
"1/4/2020",4053,839,"Italy",60359546,123.0724963
"31/03/2020",4050,810,"Italy",60359546,122.1993949
"30/03/2020",5217,758,"Italy",60359546,122.116558
"29/03/2020",5974,887,"Italy",60359546,118.1503254
"28/03/2020",5959,971,"Italy",60359546,114.0465835
"27/03/2020",6153,660,"Italy",60359546,108.3937908
"26/03/2020",5210,685,"Italy",60359546,102.5918916
"25/03/2020",5249,743,"Italy",60359546,97.79231938
"24/03/2020",4789,601,"Italy",60359546,90.71473135
"23/03/2020",5560,649,"Italy",60359546,85.75776895
"22/03/2020",6557,795,"Italy",60359546,79.01815564
"21/03/2020",5986,625,"Italy",60359546,70.22087277
"20/03/2020",5322,429,"Italy",60359546,61.59257725
"19/03/2020",4207,473,"Italy",60359546,54.04944563
"18/03/2020",3526,347,"Italy",60359546,48.05205129
"17/03/2020",4000,347,"Italy",60359546,42.98243065
"16/03/2020",2823,370,"Italy",60359546,36.93036392
"15/03/2020",3497,173,"Italy",60359546,33.18282083
"14/03/2020",2547,252,"Italy",60359546,27.78682265
"13/03/2020",2651,189,"Italy",60359546,23.96141283
"12/3/2020",2313,196,"Italy",60359546,19.98358304
"11/3/2020",977,167,"Italy",60359546,16.28077189
"10/3/2020",1797,98,"Italy",60359546,14.81621482
"9/3/2020",1492,133,"Italy",60359546,11.99975891
"8/3/2020",1247,36,"Italy",60359546,9.61571182
"7/3/2020",778,49,"Italy",60359546,7.65247638
"6/3/2020",769,41,"Italy",60359546,6.38672796
"5/3/2020",587,27,"Italy",60359546,5.11269584
"4/3/2020",466,28,"Italy",60359546,4.14019019
"3/3/2020",347,17,"Italy",60359546,3.36814992
"2/3/2020",561,6,"Italy",60359546,2.79326157
"1/3/2020",240,8,"Italy",60359546,1.86383112
"29/02/2020",238,4,"Italy",60359546,1.46621381
"28/02/2020",250,5,"Italy",60359546,1.07190998
"27/02/2020",78,1,"Italy",60359546,0.65772529
"26/02/2020",93,5,"Italy",60359546,0.52849967
"25/02/2020",97,4,"Italy",60359546,0.37442296
"24/02/2020",53,0,"Italy",60359546,0.2137193
"23/02/2020",62,2,"Italy",60359546,0.12591215
"22/02/2020",14,0,"Italy",60359546,0.02319434
"21/02/2020",0,0,"Italy",60359546,0
"20/02/2020",0,0,"Italy",60359546,0
"19/02/2020",0,0,"Italy",60359546,0
"18/02/2020",0,0,"Italy",60359546,0
"17/02/2020",0,0,"Italy",60359546,0
"16/02/2020",0,0,"Italy",60359546,0
"15/02/2020",0,0,"Italy",60359546,0
"14/02/2020",0,0,"Italy",60359546,0
"13/02/2020",0,0,"Italy",60359546,0.00497022
"12/2/2020",0,0,"Italy",60359546,0.00497022
"11/2/2020",0,0,"Italy",60359546,0.00497022
"10/2/2020",0,0,"Italy",60359546,0.00497022
"9/2/2020",0,0,"Italy",60359546,0.00497022
"8/2/2020",0,0,"Italy",60359546,0.00497022
"7/2/2020",0,0,"Italy",60359546,0.00497022
"6/2/2020",0,0,"Italy",60359546,0.00497022
"5/2/2020",0,0,"Italy",60359546,0.00497022
"4/2/2020",0,0,"Italy",60359546,0.00497022
"3/2/2020",0,0,"Italy",60359546,0.00497022
"2/2/2020",0,0,"Italy",60359546,0.00497022
"1/2/2020",0,0,"Italy",60359546,0.00497022
"31/01/2020",3,0,"Italy",60359546,0.00497022
"30/01/2020",0,0,"Italy",60359546,0
"29/01/2020",0,0,"Italy",60359546,0
"28/01/2020",0,0,"Italy",60359546,0
"27/01/2020",0,0,"Italy",60359546,0
"26/01/2020",0,0,"Italy",60359546,0
"25/01/2020",0,0,"Italy",60359546,0
"24/01/2020",0,0,"Italy",60359546,0
"23/01/2020",0,0,"Italy",60359546,0
"22/01/2020",0,0,"Italy",60359546,0
"21/01/2020",0,0,"Italy",60359546,0
"20/01/2020",0,0,"Italy",60359546,0
"19/01/2020",0,0,"Italy",60359546,0
"18/01/2020",0,0,"Italy",60359546,0
"17/01/2020",0,0,"Italy",60359546,0
"16/01/2020",0,0,"Italy",60359546,0
"15/01/2020",0,0,"Italy",60359546,0
"14/01/2020",0,0,"Italy",60359546,0
"13/01/2020",0,0,"Italy",60359546,0
"12/1/2020",0,0,"Italy",60359546,NA
"11/1/2020",0,0,"Italy",60359546,NA
"10/1/2020",0,0,"Italy",60359546,NA
"9/1/2020",0,0,"Italy",60359546,NA
"8/1/2020",0,0,"Italy",60359546,NA
"7/1/2020",0,0,"Italy",60359546,NA
"6/1/2020",0,0,"Italy",60359546,NA
"5/1/2020",0,0,"Italy",60359546,NA
"4/1/2020",0,0,"Italy",60359546,NA
"3/1/2020",0,0,"Italy",60359546,NA
"2/1/2020",0,0,"Italy",60359546,NA
"1/1/2020",0,0,"Italy",60359546,NA
"31/12/2019",0,0,"Italy",60359546,NA
"7/12/2020",0,0,"Sweden",10230185,698.0323425
"6/12/2020",0,0,"Sweden",10230185,698.0323425
"5/12/2020",5477,20,"Sweden",10230185,698.0323425
"4/12/2020",6551,2,"Sweden",10230185,682.5096516
"3/12/2020",5814,6,"Sweden",10230185,669.2743093
"2/12/2020",3489,18,"Sweden",10230185,660.0467147
"1/12/2020",2753,25,"Sweden",10230185,648.6001964
"30/11/2020",3825,21,"Sweden",10230185,645.5601732
"29/11/2020",6463,24,"Sweden",10230185,648.1798716
"28/11/2020",6904,29,"Sweden",10230185,635.0813793
"27/11/2020",6061,37,"Sweden",10230185,631.6405813
"26/11/2020",5676,47,"Sweden",10230185,620.125638
"25/11/2020",3874,60,"Sweden",10230185,618.6691639
"24/11/2020",2422,53,"Sweden",10230185,615.4922907
"23/11/2020",4493,55,"Sweden",10230185,615.0915159
"22/11/2020",5462,48,"Sweden",10230185,605.2383217
"21/11/2020",7623,42,"Sweden",10230185,577.1058881
"20/11/2020",4963,43,"Sweden",10230185,572.4138909
"19/11/2020",4460,50,"Sweden",10230185,564.0855957
"18/11/2020",2545,39,"Sweden",10230185,554.5549763
"17/11/2020",1582,36,"Sweden",10230185,551.7691029
"16/11/2020",3514,39,"Sweden",10230185,546.6176809
"15/11/2020",6731,37,"Sweden",10230185,520.4597962
"14/11/2020",5564,32,"Sweden",10230185,497.9577593
"13/11/2020",5709,27,"Sweden",10230185,475.2895476
"12/11/2020",4498,27,"Sweden",10230185,454.9282344
"11/11/2020",3725,35,"Sweden",10230185,428.9560746
"10/11/2020",2097,35,"Sweden",10230185,413.4822586
"9/11/2020",4452,22,"Sweden",10230185,384.4016506
"8/11/2020",4454,26,"Sweden",10230185,359.1235154
"7/11/2020",4745,25,"Sweden",10230185,329.0263079
"6/11/2020",4483,22,"Sweden",10230185,300.5517496
"5/11/2020",3608,21,"Sweden",10230185,277.8933128
"4/11/2020",1570,19,"Sweden",10230185,270.0830923
"3/11/2020",1297,20,"Sweden",10230185,260.5426979
"2/11/2020",2987,22,"Sweden",10230185,238.148186
"1/11/2020",4055,13,"Sweden",10230185,210.0353024
"31/10/2020",3262,9,"Sweden",10230185,186.9663159
"30/10/2020",3390,9,"Sweden",10230185,163.2912797
"29/10/2020",2415,9,"Sweden",10230185,148.6385632
"28/10/2020",1068,9,"Sweden",10230185,144.4255407
"27/10/2020",514,11,"Sweden",10230185,140.9749677
"26/10/2020",1477,8,"Sweden",10230185,131.5127732
"25/10/2020",1868,8,"Sweden",10230185,120.9069044
"24/10/2020",1666,7,"Sweden",10230185,112.7741092
"23/10/2020",1570,9,"Sweden",10230185,105.5503884
"22/10/2020",1290,3,"Sweden",10230185,100.6237913
"21/10/2020",771,4,"Sweden",10230185,96.74311853
"20/10/2020",321,4,"Sweden",10230185,95.13024447
"19/10/2020",696,1,"Sweden",10230185,92.83312081
"18/10/2020",1179,4,"Sweden",10230185,88.26819847
"17/10/2020",902,2,"Sweden",10230185,85.63872501
"16/10/2020",968,3,"Sweden",10230185,82.9115016
"15/10/2020",916,2,"Sweden",10230185,79.94967833
"14/10/2020",637,1,"Sweden",10230185,77.41795481
"13/10/2020",161,3,"Sweden",10230185,77.47660477
"12/10/2020",509,2,"Sweden",10230185,75.67800582
"11/10/2020",783,5,"Sweden",10230185,74.1824317
"10/10/2020",834,5,"Sweden",10230185,71.30858337
"9/10/2020",831,1,"Sweden",10230185,68.59113496
"8/10/2020",786,3,"Sweden",10230185,65.18943695
"7/10/2020",374,4,"Sweden",10230185,64.13373756
"6/10/2020",156,2,"Sweden",10230185,63.90891269
"5/10/2020",461,3,"Sweden",10230185,62.12986373
"4/10/2020",712,3,"Sweden",10230185,59.4417403
"3/10/2020",633,3,"Sweden",10230185,57.05664169
"2/10/2020",689,1,"Sweden",10230185,53.54741874
"1/10/2020",613,4,"Sweden",10230185,50.40964557
"30/09/2020",378,2,"Sweden",10230185,48.86519647
"29/09/2020",167,1,"Sweden",10230185,48.26892182
"28/09/2020",325,1,"Sweden",10230185,47.1056975
"27/09/2020",630,2,"Sweden",10230185,43.79197444
"26/09/2020",540,4,"Sweden",10230185,40.99632607
"25/09/2020",553,1,"Sweden",10230185,38.66010243
"24/09/2020",438,0,"Sweden",10230185,36.68555358
"23/09/2020",266,1,"Sweden",10230185,35.89377905
"22/09/2020",133,2,"Sweden",10230185,35.24862942
"21/09/2020",279,4,"Sweden",10230185,34.19293004
"20/09/2020",437,1,"Sweden",10230185,32.48230604
"19/09/2020",389,1,"Sweden",10230185,31.47548163
"18/09/2020",330,1,"Sweden",10230185,30.33180729
"17/09/2020",292,2,"Sweden",10230185,29.14903298
"16/09/2020",220,1,"Sweden",10230185,28.58208332
"15/09/2020",106,2,"Sweden",10230185,28.01513365
"14/09/2020",206,2,"Sweden",10230185,27.28200907
"13/09/2020",291,1,"Sweden",10230185,26.18720971
"12/9/2020",254,4,"Sweden",10230185,25.67891001
"11/9/2020",314,2,"Sweden",10230185,24.99466041
"10/9/2020",236,2,"Sweden",10230185,24.85781049
"9/9/2020",185,1,"Sweden",10230185,24.75028555
"8/9/2020",67,1,"Sweden",10230185,24.65253561
"7/9/2020",171,3,"Sweden",10230185,24.54501067
"6/9/2020",262,0,"Sweden",10230185,24.89691047
"5/9/2020",286,0,"Sweden",10230185,25.3563352
"4/9/2020",213,2,"Sweden",10230185,26.70528441
"3/9/2020",171,2,"Sweden",10230185,28.10310859
"2/9/2020",162,3,"Sweden",10230185,28.22040853
"1/9/2020",48,2,"Sweden",10230185,28.36703344
"31/08/2020",131,3,"Sweden",10230185,29.2956579
"30/08/2020",179,1,"Sweden",10230185,30.90853196
"29/08/2020",202,1,"Sweden",10230185,32.48230604
"28/08/2020",244,1,"Sweden",10230185,34.4275299
"27/08/2020",222,2,"Sweden",10230185,36.33365379
"26/08/2020",174,1,"Sweden",10230185,36.54870366
"25/08/2020",57,1,"Sweden",10230185,36.70510357
"24/08/2020",160,3,"Sweden",10230185,37.682603
"23/08/2020",298,1,"Sweden",10230185,38.48415253
"22/08/2020",333,5,"Sweden",10230185,38.92402728
"21/08/2020",351,2,"Sweden",10230185,39.64737686
"20/08/2020",314,1,"Sweden",10230185,39.83310175
"19/08/2020",174,4,"Sweden",10230185,39.7451268
"18/08/2020",63,3,"Sweden",10230185,39.50075194
"17/08/2020",226,0,"Sweden",10230185,40.2534265
"16/08/2020",344,1,"Sweden",10230185,39.41277699
"15/08/2020",363,1,"Sweden",10230185,38.81650234
"14/08/2020",443,5,"Sweden",10230185,37.42845315
"13/08/2020",417,3,"Sweden",10230185,36.11860392
"12/8/2020",196,4,"Sweden",10230185,34.89672963
"11/8/2020",73,2,"Sweden",10230185,34.59370481
"10/8/2020",260,4,"Sweden",10230185,33.4011555
"9/8/2020",380,1,"Sweden",10230185,32.24770618
"8/8/2020",378,2,"Sweden",10230185,30.70325708
"7/8/2020",425,4,"Sweden",10230185,29.45205781
"6/8/2020",333,1,"Sweden",10230185,28.40613342
"5/8/2020",165,2,"Sweden",10230185,28.07378361
"4/8/2020",38,4,"Sweden",10230185,28.7775832
"3/8/2020",303,3,"Sweden",10230185,27.68278384
"2/8/2020",258,2,"Sweden",10230185,27.93693369
"1/8/2020",302,2,"Sweden",10230185,27.60458389
"31/07/2020",301,0,"Sweden",10230185,27.46773397
"30/07/2020",283,1,"Sweden",10230185,27.7512088
"29/07/2020",71,4,"Sweden",10230185,28.71893324
"28/07/2020",42,6,"Sweden",10230185,29.34453287
"27/07/2020",138,2,"Sweden",10230185,31.0062819
"26/07/2020",262,1,"Sweden",10230185,32.05220629
"25/07/2020",220,3,"Sweden",10230185,33.16655564
"24/07/2020",297,5,"Sweden",10230185,35.47345429
"23/07/2020",226,6,"Sweden",10230185,35.981754
"22/07/2020",131,7,"Sweden",10230185,37.15475331
"21/07/2020",110,6,"Sweden",10230185,39.15862714
"20/07/2020",191,7,"Sweden",10230185,40.84970115
"19/07/2020",284,11,"Sweden",10230185,44.85744881
"18/07/2020",268,7,"Sweden",10230185,48.95317142
"17/07/2020",287,6,"Sweden",10230185,52.83384416
"16/07/2020",312,6,"Sweden",10230185,57.64314135
"15/07/2020",170,8,"Sweden",10230185,63.08781317
"14/07/2020",106,12,"Sweden",10230185,66.10828641
"13/07/2020",308,8,"Sweden",10230185,70.47770886
"12/7/2020",369,10,"Sweden",10230185,78.63982909
"11/7/2020",334,14,"Sweden",10230185,87.8771987
"10/7/2020",533,15,"Sweden",10230185,99.26506705
"9/7/2020",278,11,"Sweden",10230185,109.3430862
"8/7/2020",251,12,"Sweden",10230185,114.709558
"7/7/2020",315,15,"Sweden",10230185,114.768208
"6/7/2020",364,9,"Sweden",10230185,118.0330561
"5/7/2020",694,15,"Sweden",10230185,123.0671782
"4/7/2020",687,8,"Sweden",10230185,130.9555986
"3/7/2020",684,15,"Sweden",10230185,138.5116691
"2/7/2020",804,15,"Sweden",10230185,142.4705418
"1/7/2020",727,20,"Sweden",10230185,142.0599921
"30/06/2020",415,16,"Sweden",10230185,142.0893171
"29/06/2020",755,23,"Sweden",10230185,144.7969905
"28/06/2020",1204,14,"Sweden",10230185,146.0188648
"27/06/2020",1279,11,"Sweden",10230185,146.1557147
"26/06/2020",1698,23,"Sweden",10230185,143.6044412
"25/06/2020",1309,22,"Sweden",10230185,139.9681433
"24/06/2020",800,25,"Sweden",10230185,138.765819
"23/06/2020",321,20,"Sweden",10230185,140.1440932
"22/06/2020",698,22,"Sweden",10230185,140.9456427
"21/06/2020",1209,29,"Sweden",10230185,140.3298181
"20/06/2020",1494,30,"Sweden",10230185,135.8821957
"19/06/2020",1457,29,"Sweden",10230185,131.864673
"18/06/2020",1209,32,"Sweden",10230185,128.8441998
"17/06/2020",685,28,"Sweden",10230185,128.482525
"16/06/2020",418,30,"Sweden",10230185,126.9869509
"15/06/2020",1032,27,"Sweden",10230185,121.1219543
"14/06/2020",1329,33,"Sweden",10230185,115.6870575
"13/06/2020",1293,29,"Sweden",10230185,110.6138354
"12/6/2020",1437,35,"Sweden",10230185,104.3871641
"11/6/2020",937,40,"Sweden",10230185,102.5201402
"10/6/2020",677,33,"Sweden",10230185,100.7019912
"9/6/2020",462,38,"Sweden",10230185,98.23869265
"8/6/2020",780,33,"Sweden",10230185,94.5535198
"7/6/2020",1146,29,"Sweden",10230185,88.55167331
"6/6/2020",1039,37,"Sweden",10230185,84.35820076
"5/6/2020",1046,43,"Sweden",10230185,82.03175211
"4/6/2020",900,28,"Sweden",10230185,79.74440345
"3/6/2020",648,36,"Sweden",10230185,77.61345469
"2/6/2020",265,39,"Sweden",10230185,77.55480473
"1/6/2020",432,46,"Sweden",10230185,76.83145515
"31/05/2020",773,39,"Sweden",10230185,76.00058063
"30/05/2020",774,41,"Sweden",10230185,74.8569063
"29/05/2020",800,40,"Sweden",10230185,73.85985688
"28/05/2020",746,38,"Sweden",10230185,73.93805684
"27/05/2020",491,28,"Sweden",10230185,73.58615704
"26/05/2020",210,42,"Sweden",10230185,74.26063165
"25/05/2020",403,44,"Sweden",10230185,75.29678105
"24/05/2020",532,55,"Sweden",10230185,76.93898009
"23/05/2020",610,56,"Sweden",10230185,78.63982909
"22/05/2020",808,53,"Sweden",10230185,78.02400445
"21/05/2020",666,52,"Sweden",10230185,77.9360295
"20/05/2020",430,41,"Sweden",10230185,78.39545424
"19/05/2020",259,59,"Sweden",10230185,78.41500423
"18/05/2020",358,53,"Sweden",10230185,77.83827956
"17/05/2020",688,48,"Sweden",10230185,76.31338045
"16/05/2020",657,58,"Sweden",10230185,76.10810557
"15/05/2020",698,46,"Sweden",10230185,77.085605
"14/05/2020",754,50,"Sweden",10230185,76.96830507
"13/05/2020",455,61,"Sweden",10230185,78.02400445
"12/5/2020",279,65,"Sweden",10230185,78.22927933
"11/5/2020",509,73,"Sweden",10230185,77.87737954
"10/5/2020",700,68,"Sweden",10230185,78.65937908
"9/5/2020",784,60,"Sweden",10230185,78.40522923
"8/5/2020",745,80,"Sweden",10230185,78.18040436
"7/5/2020",657,73,"Sweden",10230185,78.66915408
"6/5/2020",477,72,"Sweden",10230185,78.51275417
"5/5/2020",261,84,"Sweden",10230185,79.75417844
"4/5/2020",299,75,"Sweden",10230185,82.03175211
"3/5/2020",532,73,"Sweden",10230185,83.55665122
"2/5/2020",636,78,"Sweden",10230185,83.4295763
"1/5/2020",798,78,"Sweden",10230185,81.5332274
"30/04/2020",742,83,"Sweden",10230185,78.96240391
"29/04/2020",563,83,"Sweden",10230185,77.73075462
"28/04/2020",300,74,"Sweden",10230185,79.33385369
"27/04/2020",473,74,"Sweden",10230185,78.57140413
"26/04/2020",780,73,"Sweden",10230185,75.38475599
"25/04/2020",758,89,"Sweden",10230185,74.28018164
"24/04/2020",722,86,"Sweden",10230185,73.61548203
"23/04/2020",707,77,"Sweden",10230185,73.91850685
"22/04/2020",461,62,"Sweden",10230185,73.21470726
"21/04/2020",388,85,"Sweden",10230185,72.74550753
"20/04/2020",532,87,"Sweden",10230185,71.03488353
"19/04/2020",688,86,"Sweden",10230185,70.18445903
"18/04/2020",623,83,"Sweden",10230185,69.50998442
"17/04/2020",604,111,"Sweden",10230185,68.3565351
"16/04/2020",479,115,"Sweden",10230185,68.31743512
"15/04/2020",437,92,"Sweden",10230185,68.11216024
"14/04/2020",464,84,"Sweden",10230185,66.31356129
"13/04/2020",395,97,"Sweden",10230185,65.38493683
"12/4/2020",454,102,"Sweden",10230185,64.51496234
"11/4/2020",645,90,"Sweden",10230185,61.00573939
"10/4/2020",654,86,"Sweden",10230185,57.68224133
"9/4/2020",738,115,"Sweden",10230185,52.71654423
"8/4/2020",389,84,"Sweden",10230185,50.69312041
"7/4/2020",340,90,"Sweden",10230185,48.52307167
"6/4/2020",357,85,"Sweden",10230185,46.36279794
"5/4/2020",601,70,"Sweden",10230185,42.24752534
"4/4/2020",554,80,"Sweden",10230185,38.23000268
"3/4/2020",486,70,"Sweden",10230185,34.89672963
"2/4/2020",475,53,"Sweden",10230185,31.41683166
"1/4/2020",416,48,"Sweden",10230185,28.16175856
"31/03/2020",280,45,"Sweden",10230185,26.09923476
"30/03/2020",300,38,"Sweden",10230185,23.86076107
"29/03/2020",365,35,"Sweden",10230185,21.77868729
"28/03/2020",286,32,"Sweden",10230185,20.45906306
"27/03/2020",314,31,"Sweden",10230185,19.30561373
"26/03/2020",230,22,"Sweden",10230185,18.01531448
"25/03/2020",182,21,"Sweden",10230185,17.22353995
"24/03/2020",118,11,"Sweden",10230185,16.51974036
"23/03/2020",136,11,"Sweden",10230185,15.51291594
"22/03/2020",180,8,"Sweden",10230185,14.33014163
"21/03/2020",143,9,"Sweden",10230185,13.17669231
"20/03/2020",145,7,"Sweden",10230185,12.05256796
"19/03/2020",119,6,"Sweden",10230185,11.01641857
"18/03/2020",83,1,"Sweden",10230185,10.25396901
"17/03/2020",69,2,"Sweden",10230185,9.57949441
"16/03/2020",71,2,"Sweden",10230185,8.9147948
"15/03/2020",152,1,"Sweden",10230185,7.50719562
"14/03/2020",151,1,"Sweden",10230185,6.04094647
"13/03/2020",196,0,"Sweden",10230185,4.13482259
"12/3/2020",98,2,"Sweden",10230185,3.17687315
"11/3/2020",101,0,"Sweden",10230185,2.18959872
"10/3/2020",46,0,"Sweden",10230185,1.73994898
"9/3/2020",33,0,"Sweden",10230185,1.41737417
"8/3/2020",59,0,"Sweden",10230185,0.84064951
"7/3/2020",25,0,"Sweden",10230185,0.59627465
"6/3/2020",30,0,"Sweden",10230185,0.30302482
"5/3/2020",13,0,"Sweden",10230185,0.1759499
"4/3/2020",5,0,"Sweden",10230185,0.12707493
"3/3/2020",0,0,"Sweden",10230185,0.00977499
"2/3/2020",3,0,"Sweden",10230185,0.09774994
"1/3/2020",8,0,"Sweden",10230185,0.01954999
"29/02/2020",1,0,"Sweden",10230185,0.00977499
"28/02/2020",1,0,"Sweden",10230185,0
"27/02/2020",0,0,"Sweden",10230185,0
"26/02/2020",0,0,"Sweden",10230185,0
"25/02/2020",0,0,"Sweden",10230185,0
"24/02/2020",0,0,"Sweden",10230185,0
"23/02/2020",0,0,"Sweden",10230185,0
"22/02/2020",0,0,"Sweden",10230185,0
"21/02/2020",0,0,"Sweden",10230185,0
"20/02/2020",0,0,"Sweden",10230185,0
"19/02/2020",0,0,"Sweden",10230185,0.00977499
"18/02/2020",0,0,"Sweden",10230185,0.00977499
"17/02/2020",0,0,"Sweden",10230185,0.00977499
"16/02/2020",0,0,"Sweden",10230185,0.00977499
"15/02/2020",0,0,"Sweden",10230185,0.00977499
"14/02/2020",0,0,"Sweden",10230185,0.00977499
"13/02/2020",0,0,"Sweden",10230185,0.00977499
"12/2/2020",0,0,"Sweden",10230185,0.00977499
"11/2/2020",0,0,"Sweden",10230185,0.00977499
"10/2/2020",0,0,"Sweden",10230185,0.00977499
"9/2/2020",0,0,"Sweden",10230185,0.00977499
"8/2/2020",0,0,"Sweden",10230185,0.00977499
"7/2/2020",0,0,"Sweden",10230185,0.00977499
"6/2/2020",0,0,"Sweden",10230185,0.00977499
"5/2/2020",1,0,"Sweden",10230185,0
"4/2/2020",0,0,"Sweden",10230185,0
"3/2/2020",0,0,"Sweden",10230185,0
"2/2/2020",0,0,"Sweden",10230185,0
"1/2/2020",0,0,"Sweden",10230185,0
"31/01/2020",0,0,"Sweden",10230185,0
"30/01/2020",0,0,"Sweden",10230185,0
"29/01/2020",0,0,"Sweden",10230185,0
"28/01/2020",0,0,"Sweden",10230185,0
"27/01/2020",0,0,"Sweden",10230185,0
"26/01/2020",0,0,"Sweden",10230185,0
"25/01/2020",0,0,"Sweden",10230185,0
"24/01/2020",0,0,"Sweden",10230185,0
"23/01/2020",0,0,"Sweden",10230185,0
"22/01/2020",0,0,"Sweden",10230185,0
"21/01/2020",0,0,"Sweden",10230185,0
"20/01/2020",0,0,"Sweden",10230185,0
"19/01/2020",0,0,"Sweden",10230185,0
"18/01/2020",0,0,"Sweden",10230185,0
"17/01/2020",0,0,"Sweden",10230185,0
"16/01/2020",0,0,"Sweden",10230185,0
"15/01/2020",0,0,"Sweden",10230185,0
"14/01/2020",0,0,"Sweden",10230185,0
"13/01/2020",0,0,"Sweden",10230185,0
"12/1/2020",0,0,"Sweden",10230185,NA
"11/1/2020",0,0,"Sweden",10230185,NA
"10/1/2020",0,0,"Sweden",10230185,NA
"9/1/2020",0,0,"Sweden",10230185,NA
"8/1/2020",0,0,"Sweden",10230185,NA
"7/1/2020",0,0,"Sweden",10230185,NA
"6/1/2020",0,0,"Sweden",10230185,NA
"5/1/2020",0,0,"Sweden",10230185,NA
"4/1/2020",0,0,"Sweden",10230185,NA
"3/1/2020",0,0,"Sweden",10230185,NA
"2/1/2020",0,0,"Sweden",10230185,NA
"1/1/2020",0,0,"Sweden",10230185,NA
"31/12/2019",0,0,"Sweden",10230185,NA
